,Rank,Country,Name,Publisher,Category,Rating,Price,Rating_count,Date
256,7,Bulgaria,SkyView®,Terminal Eleven LLC,Education,4.57,6.99,21,2024-12-30
257,8,Bulgaria,GENKI Vocab for 3rd Ed.,"The Japan Times Publishing, Ltd.",Education,0.0,12.99,0,2024-12-30
258,9,Bulgaria,Systems & Limitations Flash Cards for Airbus A319/A320/321,ahmet Baydas,Education,0.0,1.99,0,2024-12-30
259,10,Bulgaria,Draw The Hero Aliens in Ben,Lhoussaine Ahammam,Education,0.0,1.99,0,2024-12-30
260,11,Bulgaria,GuitarNotes - Master Fretboard,小舟 苏,Education,0.0,6.99,0,2024-12-30
261,12,Bulgaria,Sudoku for Girls,Lyubov Zhivova,Education,0.0,3.99,0,2024-12-30
262,13,Bulgaria,Math Puzzles for Kids +,Lyubov Zhivova,Education,5.0,3.99,2,2024-12-30
263,14,Bulgaria,Crosswords for Kids,Lyubov Zhivova,Education,0.0,3.99,0,2024-12-30
264,15,Bulgaria,Paint by Numbers Creator,Regis Cosnier,Education,0.0,3.99,0,2024-12-30
265,16,Bulgaria,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.33,49.99,6,2024-12-30
266,17,Bulgaria,Toca Hair Salon 3,Toca Boca AB,Education,0.0,9.99,0,2024-12-30
267,18,Bulgaria,Star Walk 2: Stars in the Sky,Vito Technology Inc.,Education,4.83,6.99,63,2024-12-30
268,19,Bulgaria,CITB Op/Spec HS&E test,CITB,Education,5.0,14.99,3,2024-12-30
269,20,Bulgaria,Solar Walk: Space Simulator 3D,Vito Technology Inc.,Education,4.47,9.99,19,2024-12-30
270,21,Bulgaria,Toca Hair Salon 2,Toca Boca AB,Education,5.0,8.99,1,2024-12-30
271,22,Bulgaria,Mensa Brain Test,Barnstorm Games,Education,5.0,3.99,4,2024-12-30
272,23,Bulgaria,Countries!,Panayot Panayotov,Education,0.0,1.99,0,2024-12-30
273,24,Bulgaria,iMathematics™ Pro,Antonio Giarrusso,Education,5.0,6.99,2,2024-12-30
274,25,Bulgaria,The Human Body by Tinybop,Tinybop Inc.,Education,5.0,8.99,1,2024-12-30
275,1,Bulgaria,SkyView®,Terminal Eleven LLC,Education,4.57,6.99,21,2024-12-31
276,2,Bulgaria,GRE Vocabulary Cartoons,Vince Kotchian Test Prep,Education,5.0,6.99,1,2024-12-31
277,3,Bulgaria,Oolimo Guitar Chords,Oliver Mochmann,Education,0.0,12.99,0,2024-12-31
278,4,Bulgaria,Говорящая АЗБУКА,HEY CLAY,Education,0.0,6.99,0,2024-12-31
279,5,Bulgaria,Car Mechanic Quiz-Pro,E W M W W Shanka Nuwan Bandara Werapitiya,Education,0.0,12.99,0,2024-12-31
280,6,Bulgaria,Being in Voice,Flloyd Kennedy,Education,0.0,9.99,0,2024-12-31
281,7,Bulgaria,Actor Audition App,Scott Sedita,Education,0.0,19.99,0,2024-12-31
282,8,Bulgaria,Blaze & the Monster Machines,Nickelodeon,Education,0.0,8.99,0,2024-12-31
283,9,Bulgaria,GENKI Vocab for 3rd Ed.,"The Japan Times Publishing, Ltd.",Education,0.0,12.99,0,2024-12-31
284,10,Bulgaria,Systems & Limitations Flash Cards for Airbus A319/A320/321,ahmet Baydas,Education,0.0,1.99,0,2024-12-31
285,11,Bulgaria,Draw The Hero Aliens in Ben,Lhoussaine Ahammam,Education,0.0,1.99,0,2024-12-31
286,12,Bulgaria,GuitarNotes - Master Fretboard,小舟 苏,Education,0.0,6.99,0,2024-12-31
287,13,Bulgaria,Sudoku for Girls,Lyubov Zhivova,Education,0.0,3.99,0,2024-12-31
288,14,Bulgaria,Math Puzzles for Kids +,Lyubov Zhivova,Education,5.0,3.99,2,2024-12-31
289,15,Bulgaria,Crosswords for Kids,Lyubov Zhivova,Education,0.0,3.99,0,2024-12-31
290,16,Bulgaria,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.33,49.99,6,2024-12-31
291,17,Bulgaria,Toca Hair Salon 3,Toca Boca AB,Education,0.0,9.99,0,2024-12-31
292,18,Bulgaria,Star Walk 2: Stars in the Sky,Vito Technology Inc.,Education,4.83,6.99,63,2024-12-31
293,19,Bulgaria,CITB Op/Spec HS&E test,CITB,Education,5.0,14.99,3,2024-12-31
294,20,Bulgaria,Solar Walk: Space Simulator 3D,Vito Technology Inc.,Education,4.47,9.99,19,2024-12-31
295,21,Bulgaria,Toca Hair Salon 2,Toca Boca AB,Education,5.0,8.99,1,2024-12-31
296,22,Bulgaria,Mensa Brain Test,Barnstorm Games,Education,5.0,3.99,4,2024-12-31
297,23,Bulgaria,Countries!,Panayot Panayotov,Education,0.0,1.99,0,2024-12-31
298,24,Bulgaria,iMathematics™ Pro,Antonio Giarrusso,Education,5.0,6.99,2,2024-12-31
299,25,Bulgaria,The Human Body by Tinybop,Tinybop Inc.,Education,5.0,8.99,1,2024-12-31
300,1,Chile,LaCuerda [PRO],NARROI WEBS SC,Entertainment,2.4,2.0,5,2024-12-30
301,2,Chile,Alien10,Saddiq Rahim,Entertainment,4.8,1.0,5,2024-12-30
302,3,Chile,Retroman: GameBoy NES Emulator,Konstantinos Papadakis,Entertainment,0.0,1.0,0,2024-12-30
303,4,Chile,My Gato Ginger- Talking Kitty,Squeakosaurus ug & co. kg,Entertainment,4.55,6.0,84,2024-12-30
304,5,Chile,Hey Duggee: The Exploring App,BBC Studios Distribution Ltd.,Entertainment,0.0,2.0,0,2024-12-30
305,6,Chile,EveryMovie – Random movie,Andrey Sidorovnin,Entertainment,0.0,990.0,0,2024-12-30
306,7,Chile,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,1.0,3,2024-12-30
307,8,Chile,GSE SMART IPTV PRO,droidvision,Entertainment,3.2,2.0,87,2024-12-30
308,9,Chile,¡Paquete de aplicaciones 'Gatito' para niños! (3 aplicaciones),Squeakosaurus ug & co. kg,Entertainment,5.0,14.0,3,2024-12-30
309,10,Chile,Poweramp Music Player,Neil McAllen,Entertainment,1.33,4.0,3,2024-12-30
310,11,Chile,ARGun2018,"ShenZhen Lenze Technology Co,.Ltd.",Entertainment,0.0,990.0,0,2024-12-30
311,12,Chile,Akinator VIP,Elokence,Entertainment,3.96,4.0,28,2024-12-30
312,13,Chile,Cultura Chupistica,Carlos Araya,Entertainment,0.0,9.0,0,2024-12-30
313,14,Chile,Party Bomb Juegos para fiestas,Carlos Araya,Entertainment,5.0,9.0,5,2024-12-30
314,15,Chile,Pocket God,Bolt Creative,Entertainment,5.0,990.0,2,2024-12-30
315,16,Chile,Meow - Hello Pet Match Tower,Squeakosaurus ug & co. kg,Entertainment,4.31,6.0,42,2024-12-30
316,17,Chile,1500 Tonos Unlimited - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,1.0,990.0,1,2024-12-30
317,18,Chile,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,4.81,2.0,26,2024-12-30
318,19,Chile,737 Flight Simulator,Justyna Zablocka,Entertainment,2.0,1.0,6,2024-12-30
319,20,Chile,Blaze: Obstacle Course,Nickelodeon,Entertainment,4.0,2.0,2,2024-12-30
320,21,Chile,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,4.0,1.0,6,2024-12-30
321,22,Chile,Oldify - Old Face App,Apptly LLC,Entertainment,4.64,990.0,25,2024-12-30
322,23,Chile,Toca Hair Salon Me,Toca Boca AB,Entertainment,5.0,4.0,2,2024-12-30
323,24,Chile,VLC Remote Pro!,Hobbyist Software Limited,Entertainment,4.86,22.0,22,2024-12-30
324,25,Chile,AVPlayer,EPLAYWORKS,Entertainment,4.0,2.0,4,2024-12-30
325,1,Chile,La Hora De Tu Muerte,Ryan Boyling,Entertainment,3.03,990.0,361,2024-12-31
326,2,Chile,Phoenixx,Ivan Cerra de Castro,Entertainment,2.5,1.0,2,2024-12-31
327,3,Chile,Galaxia,Ivan Cerra de Castro,Entertainment,0.0,1.0,0,2024-12-31
328,4,Chile,EmergeNYC Sirens & Horns Pro,Rafael Fernandez,Entertainment,4.2,7.0,5,2024-12-31
329,5,Chile,MoonCrest,Ivan Cerra de Castro,Entertainment,0.0,1.0,0,2024-12-31
330,6,Chile,Galaxy3D,Ivan Cerra de Castro,Entertainment,0.0,1.0,0,2024-12-31
331,7,Chile,Simori,Ivan Cerra de Castro,Entertainment,0.0,1.0,0,2024-12-31
332,8,Chile,Perfect IQ Test Pro,Perfect Consulting B.V.,Entertainment,0.0,2.0,0,2024-12-31
333,9,Chile,Pentris,Ivan Cerra de Castro,Entertainment,3.0,1.0,1,2024-12-31
334,10,Chile,LaCuerda [PRO],NARROI WEBS SC,Entertainment,2.4,2.0,5,2024-12-31
335,11,Chile,Alien10,Saddiq Rahim,Entertainment,4.8,1.0,5,2024-12-31
336,12,Chile,Retroman: GameBoy NES Emulator,Konstantinos Papadakis,Entertainment,0.0,1.0,0,2024-12-31
337,13,Chile,My Gato Ginger- Talking Kitty,Squeakosaurus ug & co. kg,Entertainment,4.55,6.0,84,2024-12-31
338,14,Chile,Hey Duggee: The Exploring App,BBC Studios Distribution Ltd.,Entertainment,0.0,2.0,0,2024-12-31
339,15,Chile,EveryMovie – Random movie,Andrey Sidorovnin,Entertainment,0.0,990.0,0,2024-12-31
340,16,Chile,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,1.0,3,2024-12-31
341,17,Chile,GSE SMART IPTV PRO,droidvision,Entertainment,3.2,2.0,87,2024-12-31
342,18,Chile,¡Paquete de aplicaciones 'Gatito' para niños! (3 aplicaciones),Squeakosaurus ug & co. kg,Entertainment,5.0,14.0,3,2024-12-31
343,19,Chile,Akinator VIP,Elokence,Entertainment,3.96,4.0,28,2024-12-31
344,20,Chile,Cultura Chupistica,Carlos Araya,Entertainment,0.0,9.0,0,2024-12-31
345,21,Chile,Party Bomb Juegos para fiestas,Carlos Araya,Entertainment,5.0,9.0,5,2024-12-31
346,22,Chile,Pocket God,Bolt Creative,Entertainment,5.0,990.0,2,2024-12-31
347,23,Chile,Meow - Hello Pet Match Tower,Squeakosaurus ug & co. kg,Entertainment,4.31,6.0,42,2024-12-31
348,24,Chile,1500 Tonos Unlimited - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,1.0,990.0,1,2024-12-31
349,25,Chile,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,4.81,2.0,26,2024-12-31
350,1,Chile,SkyView®,Terminal Eleven LLC,Education,4.89,2.0,19,2024-12-30
351,2,Chile,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,3.75,29.0,28,2024-12-30
352,3,Chile,Preparate PPA Examen DGAC CL,Marco Nunez,Education,4.4,19.0,15,2024-12-30
353,4,Chile,Astro 3D,Sanville Software,Education,4.78,1.0,23,2024-12-30
354,5,Chile,Preparate PCA Examen DGAC CL,Marco Nunez,Education,5.0,19.0,5,2024-12-30
355,6,Chile,Thinkrolls Space,AVOKIDDO,Education,4.93,6.0,15,2024-12-30
356,7,Chile,Star Walk 2 - Star Gazer Guide,Vito Technology Inc.,Education,4.84,2.0,422,2024-12-30
357,8,Chile,Astro 3D+: Astronomia,Sanville Software,Education,4.89,2.0,73,2024-12-30
358,9,Chile,Numberblocks: Escondidas,Blue-Zoo,Education,0.0,2.0,0,2024-12-30
359,10,Chile,Numberblocks: Card Fun!,Blue-Zoo,Education,3.0,2.0,2,2024-12-30
360,11,Chile,Starlight®: Mapa del cielo,"ION6, LLC",Education,4.87,2.0,129,2024-12-30
361,12,Chile,Prepware Aviation Maintenance,ASA,Education,5.0,9.0,2,2024-12-30
362,13,Chile,Sólido! Líquido! Gas!,Tinybop Inc.,Education,5.0,2.0,1,2024-12-30
363,14,Chile,Woodwork Class,ANTHONY PETER WALSH,Education,0.0,2.0,0,2024-12-30
364,15,Chile,Official Car/Bike DTT 2024,Prometric,Education,0.0,17.0,0,2024-12-30
365,16,Chile,Preparate IFR Examen DGAC CL,Marco Nunez,Education,5.0,19.0,5,2024-12-30
366,17,Chile,Casas por Tinybop,Tinybop Inc.,Education,5.0,2.0,2,2024-12-30
367,18,Chile,iDoceo - cuaderno del profesor,iDoceo Studios Ltd.,Education,4.91,19.0,194,2024-12-30
368,19,Chile,Rascacielos por Tinybop,Tinybop Inc.,Education,0.0,4.0,0,2024-12-30
369,20,Chile,Calculadora de geometría,V PUGAZHENTHI,Education,5.0,2.0,1,2024-12-30
370,21,Chile,Going Around,Gianpiero Aquilino,Education,0.0,34.0,0,2024-12-30
371,22,Chile,PANTHEON - Official,D'Uva Workshop s.r.l.,Education,0.0,1.0,0,2024-12-30
372,23,Chile,Dr. Panda Clase de Arte,Dr. Panda Ltd,Education,3.0,4.0,1,2024-12-30
373,24,Chile,Phoneticus Phonetic Chart IPA,Stephane Yriarte,Education,0.0,2.0,0,2024-12-30
374,25,Chile,Toca Hair Salon 2,Toca Boca AB,Education,3.63,4.0,8,2024-12-30
375,1,Chile,Preparate PPA Examen DGAC CL,Marco Nunez,Education,4.4,19.0,15,2024-12-31
376,2,Chile,SkyView®,Terminal Eleven LLC,Education,4.89,2.0,19,2024-12-31
377,3,Chile,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,3.75,29.0,28,2024-12-31
378,4,Chile,Star Walk 2 - Star Gazer Guide,Vito Technology Inc.,Education,4.84,2.0,422,2024-12-31
379,5,Chile,Los 72 Nombres de Dios,The Kabbalah Centre International,Education,4.71,5.0,17,2024-12-31
380,6,Chile,ACS MyATLS,MyATLS,Education,0.0,9.0,0,2024-12-31
381,7,Chile,Hey Duggee: The Counting Badge,BBC Studios Distribution Ltd.,Education,0.0,2.0,0,2024-12-31
382,8,Chile,Astro 3D,Sanville Software,Education,4.78,1.0,23,2024-12-31
383,9,Chile,Preparate PCA Examen DGAC CL,Marco Nunez,Education,5.0,19.0,5,2024-12-31
384,10,Chile,Thinkrolls Space,AVOKIDDO,Education,4.93,6.0,15,2024-12-31
385,11,Chile,Numberblocks: Escondidas,Blue-Zoo,Education,0.0,2.0,0,2024-12-31
386,12,Chile,Numberblocks: Card Fun!,Blue-Zoo,Education,3.0,2.0,2,2024-12-31
387,13,Chile,Starlight®: Mapa del cielo,"ION6, LLC",Education,4.87,2.0,129,2024-12-31
388,14,Chile,Prepware Aviation Maintenance,ASA,Education,5.0,9.0,2,2024-12-31
389,15,Chile,Sólido! Líquido! Gas!,Tinybop Inc.,Education,5.0,2.0,1,2024-12-31
390,16,Chile,Woodwork Class,ANTHONY PETER WALSH,Education,0.0,2.0,0,2024-12-31
391,17,Chile,Official Car/Bike DTT 2024,Prometric,Education,0.0,17.0,0,2024-12-31
392,18,Chile,Astro 3D+: Astronomia,Sanville Software,Education,4.89,2.0,73,2024-12-31
393,19,Chile,Preparate IFR Examen DGAC CL,Marco Nunez,Education,5.0,19.0,5,2024-12-31
394,20,Chile,Casas por Tinybop,Tinybop Inc.,Education,5.0,2.0,2,2024-12-31
395,21,Chile,iDoceo - cuaderno del profesor,iDoceo Studios Ltd.,Education,4.91,19.0,194,2024-12-31
396,22,Chile,Rascacielos por Tinybop,Tinybop Inc.,Education,0.0,4.0,0,2024-12-31
397,23,Chile,Calculadora de geometría,V PUGAZHENTHI,Education,5.0,2.0,1,2024-12-31
398,24,Chile,Going Around,Gianpiero Aquilino,Education,0.0,34.0,0,2024-12-31
399,25,Chile,Toca Hair Salon 2,Toca Boca AB,Education,3.63,4.0,8,2024-12-31
400,1,Colombia,Himnario LLDM,Berea Internacional,Entertainment,3.67,39.0,3,2024-12-30
401,2,Colombia,X-Scooter,国强 张,Entertainment,0.0,24.0,0,2024-12-30
402,3,Colombia,LaCuerda [PRO],NARROI WEBS SC,Entertainment,3.6,14.0,10,2024-12-30
403,4,Colombia,Alien10,Saddiq Rahim,Entertainment,3.67,9.0,3,2024-12-30
404,5,Colombia,Akinator VIP,Elokence,Entertainment,4.75,19.0,32,2024-12-30
405,6,Colombia,Pocket God,Bolt Creative,Entertainment,4.83,4.0,6,2024-12-30
406,7,Colombia,Baldify - Go Bald,Apptly LLC,Entertainment,4.44,4.0,9,2024-12-30
407,8,Colombia,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,4.75,9.0,8,2024-12-30
408,9,Colombia,Party Bomb Juegos para fiestas,Carlos Araya,Entertainment,0.0,49.0,0,2024-12-30
409,10,Colombia,Oldify - Old Face App,Apptly LLC,Entertainment,4.4,4.0,25,2024-12-30
410,11,Colombia,737 Flight Simulator,Justyna Zablocka,Entertainment,2.5,9.0,2,2024-12-30
411,12,Colombia,1500 Tonos Unlimited - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,3.67,4.0,3,2024-12-30
412,13,Colombia,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,4.6,14.0,10,2024-12-30
413,14,Colombia,iDoser Premium,I-Doser.com,Entertainment,0.0,24.0,0,2024-12-30
414,15,Colombia,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,4.0,39.0,5,2024-12-30
415,16,Colombia,AVPlayer,EPLAYWORKS,Entertainment,5.0,14.0,2,2024-12-30
416,17,Colombia,Toca Hair Salon Me,Toca Boca AB,Entertainment,5.0,29.0,2,2024-12-30
417,18,Colombia,Stickers: IntensaMente 2,Disney,Entertainment,0.0,9.0,0,2024-12-30
418,19,Colombia,"ToneCreator Pro - Create text tones, ringtones, and alert tones!",Mobgen Apps Inc,Entertainment,4.0,9.0,1,2024-12-30
419,20,Colombia,Blaze: Obstacle Course,Nickelodeon,Entertainment,3.0,14.0,1,2024-12-30
420,21,Colombia,Beardify - Beard Photo Booth,Apptly LLC,Entertainment,5.0,4.0,5,2024-12-30
421,22,Colombia,Buenas noches!,Fox and Sheep GmbH,Entertainment,4.43,19.0,7,2024-12-30
422,23,Colombia,Vampify - Turn into a Vampire,Apptly LLC,Entertainment,4.92,4.0,12,2024-12-30
423,24,Colombia,My Gato Ginger- Talking Kitty,Squeakosaurus ug & co. kg,Entertainment,4.65,29.0,23,2024-12-30
424,25,Colombia,Fish Fingers! 3D Interactive Aquarium,Useless Creations Pty Ltd,Entertainment,4.0,4.0,1,2024-12-30
425,1,Colombia,GSE SMART IPTV PRO,droidvision,Entertainment,3.91,14.0,11,2024-12-31
426,2,Colombia,LaCuerda [PRO],NARROI WEBS SC,Entertainment,3.6,14.0,10,2024-12-31
427,3,Colombia,Tivimax IPTV Player (Mobile),AFIFA CHAUHDARY,Entertainment,0.0,69.0,0,2024-12-31
428,4,Colombia,Himnario LLDM,Berea Internacional,Entertainment,3.67,39.0,3,2024-12-31
429,5,Colombia,X-Scooter,国强 张,Entertainment,0.0,24.0,0,2024-12-31
430,6,Colombia,Alien10,Saddiq Rahim,Entertainment,3.67,9.0,3,2024-12-31
431,7,Colombia,Akinator VIP,Elokence,Entertainment,4.75,19.0,32,2024-12-31
432,8,Colombia,Pocket God,Bolt Creative,Entertainment,4.83,4.0,6,2024-12-31
433,9,Colombia,Baldify - Go Bald,Apptly LLC,Entertainment,4.44,4.0,9,2024-12-31
434,10,Colombia,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,4.75,9.0,8,2024-12-31
435,11,Colombia,Party Bomb Juegos para fiestas,Carlos Araya,Entertainment,0.0,49.0,0,2024-12-31
436,12,Colombia,Oldify - Old Face App,Apptly LLC,Entertainment,4.4,4.0,25,2024-12-31
437,13,Colombia,737 Flight Simulator,Justyna Zablocka,Entertainment,2.5,9.0,2,2024-12-31
438,14,Colombia,1500 Tonos Unlimited - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,3.67,4.0,3,2024-12-31
439,15,Colombia,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,4.6,14.0,10,2024-12-31
440,16,Colombia,iDoser Premium,I-Doser.com,Entertainment,0.0,24.0,0,2024-12-31
441,17,Colombia,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,4.0,39.0,5,2024-12-31
442,18,Colombia,AVPlayer,EPLAYWORKS,Entertainment,5.0,14.0,2,2024-12-31
443,19,Colombia,Toca Hair Salon Me,Toca Boca AB,Entertainment,5.0,29.0,2,2024-12-31
444,20,Colombia,Stickers: IntensaMente 2,Disney,Entertainment,0.0,9.0,0,2024-12-31
445,21,Colombia,"ToneCreator Pro - Create text tones, ringtones, and alert tones!",Mobgen Apps Inc,Entertainment,4.0,9.0,1,2024-12-31
446,22,Colombia,Blaze: Obstacle Course,Nickelodeon,Entertainment,3.0,14.0,1,2024-12-31
447,23,Colombia,Beardify - Beard Photo Booth,Apptly LLC,Entertainment,5.0,4.0,5,2024-12-31
448,24,Colombia,Buenas noches!,Fox and Sheep GmbH,Entertainment,4.43,19.0,7,2024-12-31
449,25,Colombia,Vampify - Turn into a Vampire,Apptly LLC,Entertainment,4.92,4.0,12,2024-12-31
450,1,Colombia,Blitzrechnen Schulversion,"Ernst Klett Verlag GmbH, Stuttgart",Education,0.0,49.0,0,2024-12-30
451,2,Colombia,Полиглот - Английские слова,Axidep LLC,Education,0.0,4.0,0,2024-12-30
452,3,Colombia,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.44,119.0,16,2024-12-30
453,4,Colombia,PANTHEON - Official,D'Uva Workshop s.r.l.,Education,0.0,9.0,0,2024-12-30
454,5,Colombia,ABRSM Aural Trainer Grades 1-5,The Associated Board of the Royal Schools of Music (Publishing) Limited,Education,0.0,39.0,0,2024-12-30
455,6,Colombia,SkyView®,Terminal Eleven LLC,Education,4.93,14.0,44,2024-12-30
456,7,Colombia,Prepware ATP,ASA,Education,4.12,49.0,17,2024-12-30
457,8,Colombia,Simulaciones PhET,University of Colorado Boulder,Education,0.0,4.0,0,2024-12-30
458,9,Colombia,Audioguía del Museo del 11/9,National September 11 Memorial & Museum,Education,0.0,49.0,0,2024-12-30
459,10,Colombia,Caja de pinturas mágica niños,Raymond GUITTONNEAU,Education,5.0,19.0,2,2024-12-30
460,11,Colombia,El Cuerpo Humano por Tinybop,Tinybop Inc.,Education,4.6,19.0,5,2024-12-30
461,12,Colombia,Arqueólogo - Ice Age - Juegos para Niños,MagisterApp,Education,0.0,14.0,0,2024-12-30
462,13,Colombia,Toca Hair Salon 2,Toca Boca AB,Education,3.83,19.0,6,2024-12-30
463,14,Colombia,Star Walk 2 - Star Gazer Guide,Vito Technology Inc.,Education,4.83,14.0,335,2024-12-30
464,15,Colombia,Prepware Commercial Pilot,ASA,Education,4.33,49.0,3,2024-12-30
465,16,Colombia,Wolfram Calculus Course Assistant,Wolfram Group LLC,Education,3.0,19.0,2,2024-12-30
466,17,Colombia,Solar Walk：Guide Through Space,Vito Technology Inc.,Education,4.8,24.0,146,2024-12-30
467,18,Colombia,Toca Hair Salon 3,Toca Boca AB,Education,5.0,29.0,3,2024-12-30
468,19,Colombia,La Lonchera Preescolar De Milo,THUP Games,Education,5.0,9.0,1,2024-12-30
469,20,Colombia,Los 72 Nombres de Dios,The Kabbalah Centre International,Education,4.93,24.0,41,2024-12-30
470,21,Colombia,Prepware Aviation Maintenance,ASA,Education,2.5,49.0,8,2024-12-30
471,22,Colombia,Prepware Instrument Pilot,ASA,Education,4.33,49.0,3,2024-12-30
472,23,Colombia,Calculator ∞ - Calculadora,Incpt.Mobis,Education,4.61,24.0,131,2024-12-30
473,24,Colombia,Elmo Calls,Sesame Workshop (Apps),Education,5.0,9.0,1,2024-12-30
474,25,Colombia,Wolfram Multivariable Calculus Course Assistant,Wolfram Group LLC,Education,5.0,24.0,1,2024-12-30
475,1,Colombia,SkyView®,Terminal Eleven LLC,Education,4.93,14.0,44,2024-12-31
476,2,Colombia,ABRSM Music Theory Trainer,The Associated Board of the Royal Schools of Music (Publishing) Limited,Education,0.0,24.0,0,2024-12-31
477,3,Colombia,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.44,119.0,16,2024-12-31
478,4,Colombia,Blitzrechnen Schulversion,"Ernst Klett Verlag GmbH, Stuttgart",Education,0.0,49.0,0,2024-12-31
479,5,Colombia,Полиглот - Английские слова,Axidep LLC,Education,0.0,4.0,0,2024-12-31
480,6,Colombia,PANTHEON - Official,D'Uva Workshop s.r.l.,Education,0.0,9.0,0,2024-12-31
481,7,Colombia,ABRSM Aural Trainer Grades 1-5,The Associated Board of the Royal Schools of Music (Publishing) Limited,Education,0.0,39.0,0,2024-12-31
482,8,Colombia,Prepware ATP,ASA,Education,4.12,49.0,17,2024-12-31
483,9,Colombia,Simulaciones PhET,University of Colorado Boulder,Education,0.0,4.0,0,2024-12-31
484,10,Colombia,Audioguía del Museo del 11/9,National September 11 Memorial & Museum,Education,0.0,49.0,0,2024-12-31
485,11,Colombia,Caja de pinturas mágica niños,Raymond GUITTONNEAU,Education,5.0,19.0,2,2024-12-31
486,12,Colombia,Toca Hair Salon 2,Toca Boca AB,Education,3.83,19.0,6,2024-12-31
487,13,Colombia,Star Walk 2 - Star Gazer Guide,Vito Technology Inc.,Education,4.83,14.0,335,2024-12-31
488,14,Colombia,Wolfram Calculus Course Assistant,Wolfram Group LLC,Education,3.0,19.0,2,2024-12-31
489,15,Colombia,Prepware Commercial Pilot,ASA,Education,4.33,49.0,3,2024-12-31
490,16,Colombia,Solar Walk：Guide Through Space,Vito Technology Inc.,Education,4.8,24.0,146,2024-12-31
491,17,Colombia,Toca Hair Salon 3,Toca Boca AB,Education,5.0,29.0,3,2024-12-31
492,18,Colombia,La Lonchera Preescolar De Milo,THUP Games,Education,5.0,9.0,1,2024-12-31
493,19,Colombia,Los 72 Nombres de Dios,The Kabbalah Centre International,Education,4.93,24.0,41,2024-12-31
494,20,Colombia,Prepware Aviation Maintenance,ASA,Education,2.5,49.0,8,2024-12-31
495,21,Colombia,Prepware Instrument Pilot,ASA,Education,4.33,49.0,3,2024-12-31
496,22,Colombia,El Cuerpo Humano por Tinybop,Tinybop Inc.,Education,4.6,19.0,5,2024-12-31
497,23,Colombia,Calculator ∞ - Calculadora,Incpt.Mobis,Education,4.61,24.0,131,2024-12-31
498,24,Colombia,Elmo Calls,Sesame Workshop (Apps),Education,5.0,9.0,1,2024-12-31
499,25,Colombia,Wolfram Multivariable Calculus Course Assistant,Wolfram Group LLC,Education,5.0,24.0,1,2024-12-31
500,1,Costa Rica,LaCuerda [PRO],NARROI WEBS SC,Entertainment,1.0,2.99,2,2024-12-30
501,2,Costa Rica,Strange Planet Stickers,"KED, LLC",Entertainment,0.0,1.99,0,2024-12-30
502,3,Costa Rica,Tonos de alerta personalizados,Mobgen Apps Inc,Entertainment,4.33,0.99,3,2024-12-30
503,4,Costa Rica,Himnario LLDM,Berea Internacional,Entertainment,3.0,8.99,3,2024-12-30
504,5,Costa Rica,GSE SMART IPTV PRO,droidvision,Entertainment,3.67,2.99,3,2024-12-30
505,6,Costa Rica,Note Recognizer - A 440 Hz,Suresh Verma,Entertainment,0.0,1.99,0,2024-12-30
506,7,Costa Rica,Alien10,Saddiq Rahim,Entertainment,5.0,1.99,1,2024-12-30
507,8,Costa Rica,Galaxia,Ivan Cerra de Castro,Entertainment,1.0,1.99,1,2024-12-30
508,9,Costa Rica,Fish Fingers! 3D Interactive Aquarium,Useless Creations Pty Ltd,Entertainment,5.0,0.99,3,2024-12-30
509,10,Costa Rica,1500 Tonos Unlimited - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,5.0,0.99,3,2024-12-30
510,11,Costa Rica,Akinator VIP,Elokence,Entertainment,4.43,3.99,7,2024-12-30
511,12,Costa Rica,"ToneCreator Pro - Create text tones, ringtones, and alert tones!",Mobgen Apps Inc,Entertainment,2.0,1.99,1,2024-12-30
512,13,Costa Rica,737 Flight Simulator,Justyna Zablocka,Entertainment,1.0,1.99,1,2024-12-30
513,14,Costa Rica,Pocket God,Bolt Creative,Entertainment,5.0,0.99,2,2024-12-30
