,Rank,Country,Name,Publisher,Category,Rating,Price,Rating_count,Date
249,25,Egypt,قياس ضغط الدم بالبصمة - Prank مزحة,Hassen Smaoui,Entertainment,1.0,399.99,4,2024-12-31
250,1,Egypt,StarMap 3D+ Plus,Sanville Software,Education,4.86,149.99,7,2024-12-30
251,2,Egypt,مصحف التجويد الملون حفص دون نت,Abdulkarim Nasir,Education,0.0,99.99,0,2024-12-30
252,3,Egypt,Time Travel - Chronicles,yoshiie hamada,Education,4.39,499.99,18,2024-12-30
253,4,Egypt,B737CL Questions,Thomas Pinckard,Education,0.0,199.99,0,2024-12-30
254,5,Egypt,Master-Nav: Colregs,Peterjohn Chisholm,Education,0.0,99.99,0,2024-12-30
255,6,Egypt,SkyView®,Terminal Eleven LLC,Education,5.0,149.99,5,2024-12-30
256,7,Egypt,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.32,1.0,22,2024-12-30
257,8,Egypt,حفظ القرآن - إصدارة كاملة,BIGITEC GmbH,Education,4.76,299.99,74,2024-12-30
258,9,Egypt,تعلم اللغة الانجليزية,mawuood alghzali,Education,5.0,149.99,2,2024-12-30
259,10,Egypt,Monkey Preschool Lunchbox,THUP Games,Education,4.5,99.99,2,2024-12-30
260,11,Egypt,Toca Hair Salon 2,Toca Boca AB,Education,3.0,199.99,5,2024-12-30
261,12,Egypt,Star Walk 2: مراقبة السماء,Vito Technology Inc.,Education,4.68,149.99,25,2024-12-30
262,13,Egypt,المصحف المعلم كاملا للشيخ الحصري وبدون نت,Hany Elmehy,Education,1.0,99.99,4,2024-12-30
263,14,Egypt,Solar Walk - استكشاف الكواكب,Vito Technology Inc.,Education,4.62,249.99,13,2024-12-30
264,15,Egypt,Calculator ∞,Incpt.Mobis,Education,4.84,179.99,25,2024-12-30
265,16,Egypt,Teach Your Monster to Read,Teach Your Monster,Education,4.42,499.99,12,2024-12-30
266,17,Egypt,Blaze & the Monster Machines,Nickelodeon,Education,1.0,199.99,1,2024-12-30
267,18,Egypt,Toca Hair Salon 3,Toca Boca AB,Education,0.0,149.99,0,2024-12-30
268,19,Egypt,Jolly Phonics Letter Sounds,Jolly Learning,Education,0.0,249.99,0,2024-12-30
269,20,Egypt,Driving Theory Test 4 in 1 Kit,Driving Test Success Limited,Education,4.91,249.99,22,2024-12-30
270,21,Egypt,PocketPhonics (basic edition),Apps in My Pocket Ltd,Education,4.5,399.99,2,2024-12-30
271,22,Egypt,Pocket Universe - Astronomy,John Kennedy,Education,2.0,149.99,2,2024-12-30
272,23,Egypt,PhET Simulations,University of Colorado Boulder,Education,0.0,49.99,0,2024-12-30
273,24,Egypt,Math Magic,Anusen Inc,Education,5.0,49.99,1,2024-12-30
274,25,Egypt,Jolly Phonics Lessons Pro,Jolly Futures Technologies C.I.C.,Education,4.92,499.99,13,2024-12-30
275,1,Egypt,SkyView®,Terminal Eleven LLC,Education,5.0,149.99,5,2024-12-31
276,2,Egypt,Toca Hair Salon 3,Toca Boca AB,Education,0.0,149.99,0,2024-12-31
277,3,Egypt,StarMap 3D+ Plus,Sanville Software,Education,4.86,149.99,7,2024-12-31
278,4,Egypt,مصحف التجويد الملون حفص دون نت,Abdulkarim Nasir,Education,0.0,99.99,0,2024-12-31
279,5,Egypt,Time Travel - Chronicles,yoshiie hamada,Education,4.39,499.99,18,2024-12-31
280,6,Egypt,B737CL Questions,Thomas Pinckard,Education,0.0,199.99,0,2024-12-31
281,7,Egypt,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.32,1.0,22,2024-12-31
282,8,Egypt,حفظ القرآن - إصدارة كاملة,BIGITEC GmbH,Education,4.76,299.99,74,2024-12-31
283,9,Egypt,تعلم اللغة الانجليزية,mawuood alghzali,Education,5.0,149.99,2,2024-12-31
284,10,Egypt,Monkey Preschool Lunchbox,THUP Games,Education,4.5,99.99,2,2024-12-31
285,11,Egypt,Toca Hair Salon 2,Toca Boca AB,Education,3.0,199.99,5,2024-12-31
286,12,Egypt,Star Walk 2: مراقبة السماء,Vito Technology Inc.,Education,4.68,149.99,25,2024-12-31
287,13,Egypt,المصحف المعلم كاملا للشيخ الحصري وبدون نت,Hany Elmehy,Education,1.0,99.99,4,2024-12-31
288,14,Egypt,Solar Walk - استكشاف الكواكب,Vito Technology Inc.,Education,4.62,249.99,13,2024-12-31
289,15,Egypt,Teach Your Monster to Read,Teach Your Monster,Education,4.42,499.99,12,2024-12-31
290,16,Egypt,Calculator ∞,Incpt.Mobis,Education,4.84,179.99,25,2024-12-31
291,17,Egypt,Blaze & the Monster Machines,Nickelodeon,Education,1.0,199.99,1,2024-12-31
292,18,Egypt,Jolly Phonics Letter Sounds,Jolly Learning,Education,0.0,249.99,0,2024-12-31
293,19,Egypt,Driving Theory Test 4 in 1 Kit,Driving Test Success Limited,Education,4.91,249.99,22,2024-12-31
294,20,Egypt,PocketPhonics (basic edition),Apps in My Pocket Ltd,Education,4.5,399.99,2,2024-12-31
295,21,Egypt,Pocket Universe - Astronomy,John Kennedy,Education,2.0,149.99,2,2024-12-31
296,22,Egypt,PhET Simulations,University of Colorado Boulder,Education,0.0,49.99,0,2024-12-31
297,23,Egypt,Math Magic,Anusen Inc,Education,5.0,49.99,1,2024-12-31
298,24,Egypt,Jolly Phonics Lessons Pro,Jolly Futures Technologies C.I.C.,Education,4.92,499.99,13,2024-12-31
299,25,Egypt,Seabook+,Ozgur GUNES,Education,0.0,399.99,0,2024-12-31
300,1,El Salvador,Pocket God,Bolt Creative,Entertainment,5.0,0.99,1,2024-12-30
301,2,El Salvador,FyTube - YouTube sin anuncios,Daniel PerlerA,Entertainment,5.0,9.99,3,2024-12-30
302,3,El Salvador,ARGun2018,"ShenZhen Lenze Technology Co,.Ltd.",Entertainment,1.0,0.99,1,2024-12-30
303,4,El Salvador,LaCuerda [PRO],NARROI WEBS SC,Entertainment,0.0,2.99,0,2024-12-30
304,5,El Salvador,Akinator VIP,Elokence,Entertainment,5.0,3.99,2,2024-12-30
305,6,El Salvador,Himnario LLDM,Berea Internacional,Entertainment,5.0,8.99,2,2024-12-30
306,7,El Salvador,Alien10,Saddiq Rahim,Entertainment,0.0,1.99,0,2024-12-30
307,8,El Salvador,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,3.8,1.99,5,2024-12-30
308,9,El Salvador,737 Flight Simulator,Justyna Zablocka,Entertainment,1.0,1.99,1,2024-12-30
309,10,El Salvador,GSE SMART IPTV PRO,droidvision,Entertainment,4.2,2.99,5,2024-12-30
310,11,El Salvador,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,5.0,2.99,3,2024-12-30
311,12,El Salvador,Oldify - Old Face App,Apptly LLC,Entertainment,3.0,0.99,1,2024-12-30
312,13,El Salvador,AVPlayer,EPLAYWORKS,Entertainment,0.0,2.99,0,2024-12-30
313,14,El Salvador,1500 Tonos Unlimited - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,1.0,0.99,1,2024-12-30
314,15,El Salvador,iFart - Fart Sounds App,"InfoMedia, Inc.",Entertainment,4.0,1.99,1,2024-12-30
315,16,El Salvador,Baldify - Go Bald,Apptly LLC,Entertainment,5.0,0.99,1,2024-12-30
316,17,El Salvador,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,5.0,7.99,1,2024-12-30
317,18,El Salvador,Emoji Keyboard PRO,"KISSAPP, S.L.",Entertainment,0.0,2.99,0,2024-12-30
318,19,El Salvador,Meow - Hello Pet Match Tower,Squeakosaurus ug & co. kg,Entertainment,5.0,5.99,1,2024-12-30
319,20,El Salvador,Fish Fingers! 3D Interactive Aquarium,Useless Creations Pty Ltd,Entertainment,5.0,0.99,1,2024-12-30
320,21,El Salvador,Himnario Lldm Inglés - Español,Honner Parra Romero,Entertainment,4.89,5.99,9,2024-12-30
321,22,El Salvador,Blaze: Obstacle Course,Nickelodeon,Entertainment,0.0,2.99,0,2024-12-30
322,23,El Salvador,Banner,Masayuki Akamatsu,Entertainment,0.0,0.99,0,2024-12-30
323,24,El Salvador,Buenas noches!,Fox and Sheep GmbH,Entertainment,0.0,3.99,0,2024-12-30
324,25,El Salvador,My Gato Ginger- Talking Kitty,Squeakosaurus ug & co. kg,Entertainment,5.0,5.99,2,2024-12-30
325,1,El Salvador,GSE SMART IPTV PRO,droidvision,Entertainment,4.2,2.99,5,2024-12-31
326,2,El Salvador,Pocket God,Bolt Creative,Entertainment,5.0,0.99,1,2024-12-31
327,3,El Salvador,LaCuerda [PRO],NARROI WEBS SC,Entertainment,0.0,2.99,0,2024-12-31
328,4,El Salvador,Akinator VIP,Elokence,Entertainment,5.0,3.99,2,2024-12-31
329,5,El Salvador,Himnario LLDM,Berea Internacional,Entertainment,5.0,8.99,2,2024-12-31
330,6,El Salvador,Alien10,Saddiq Rahim,Entertainment,0.0,1.99,0,2024-12-31
331,7,El Salvador,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,3.8,1.99,5,2024-12-31
332,8,El Salvador,737 Flight Simulator,Justyna Zablocka,Entertainment,1.0,1.99,1,2024-12-31
333,9,El Salvador,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,5.0,2.99,3,2024-12-31
334,10,El Salvador,Oldify - Old Face App,Apptly LLC,Entertainment,3.0,0.99,1,2024-12-31
335,11,El Salvador,AVPlayer,EPLAYWORKS,Entertainment,0.0,2.99,0,2024-12-31
336,12,El Salvador,1500 Tonos Unlimited - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,1.0,0.99,1,2024-12-31
337,13,El Salvador,iFart - Fart Sounds App,"InfoMedia, Inc.",Entertainment,4.0,1.99,1,2024-12-31
338,14,El Salvador,Baldify - Go Bald,Apptly LLC,Entertainment,5.0,0.99,1,2024-12-31
339,15,El Salvador,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,5.0,7.99,1,2024-12-31
340,16,El Salvador,ARGun2018,"ShenZhen Lenze Technology Co,.Ltd.",Entertainment,1.0,0.99,1,2024-12-31
341,17,El Salvador,Emoji Keyboard PRO,"KISSAPP, S.L.",Entertainment,0.0,2.99,0,2024-12-31
342,18,El Salvador,Meow - Hello Pet Match Tower,Squeakosaurus ug & co. kg,Entertainment,5.0,5.99,1,2024-12-31
343,19,El Salvador,Fish Fingers! 3D Interactive Aquarium,Useless Creations Pty Ltd,Entertainment,5.0,0.99,1,2024-12-31
344,20,El Salvador,Himnario Lldm Inglés - Español,Honner Parra Romero,Entertainment,4.89,5.99,9,2024-12-31
345,21,El Salvador,Blaze: Obstacle Course,Nickelodeon,Entertainment,0.0,2.99,0,2024-12-31
346,22,El Salvador,Banner,Masayuki Akamatsu,Entertainment,0.0,0.99,0,2024-12-31
347,23,El Salvador,Buenas noches!,Fox and Sheep GmbH,Entertainment,0.0,3.99,0,2024-12-31
348,24,El Salvador,My Gato Ginger- Talking Kitty,Squeakosaurus ug & co. kg,Entertainment,5.0,5.99,2,2024-12-31
349,25,El Salvador,Toca Hair Salon Me,Toca Boca AB,Entertainment,3.67,4.99,3,2024-12-31
350,1,El Salvador,Ingles Fonetica maestro 1,winlink co. ltd.,Education,0.0,0.99,0,2024-12-30
351,2,El Salvador,SkyView®,Terminal Eleven LLC,Education,5.0,2.99,3,2024-12-30
352,3,El Salvador,Prepware Aviation Maintenance,ASA,Education,5.0,9.99,3,2024-12-30
353,4,El Salvador,Ruso para niños idioma Pro,Alisa Potapova,Education,0.0,1.99,0,2024-12-30
354,5,El Salvador,Jolly Phonics Letter Sounds,Jolly Learning,Education,0.0,4.99,0,2024-12-30
355,6,El Salvador,Star Walk 2 - Star Gazer Guide,Vito Technology Inc.,Education,4.81,2.99,26,2024-12-30
356,7,El Salvador,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,0.0,24.99,0,2024-12-30
357,8,El Salvador,Toca Hair Salon 2,Toca Boca AB,Education,4.67,3.99,3,2024-12-30
358,9,El Salvador,Santa Biblia Ver: Reina Valera,清芳 张,Education,5.0,2.99,1,2024-12-30
359,10,El Salvador,Prepware Commercial Pilot,ASA,Education,0.0,9.99,0,2024-12-30
360,11,El Salvador,La Lonchera Preescolar De Milo,THUP Games,Education,0.0,1.99,0,2024-12-30
361,12,El Salvador,Prepware ATP,ASA,Education,5.0,9.99,1,2024-12-30
362,13,El Salvador,Toca Hair Salon 3,Toca Boca AB,Education,0.0,4.99,0,2024-12-30
363,14,El Salvador,Wolfram Calculus Course Assistant,Wolfram Group LLC,Education,0.0,3.99,0,2024-12-30
364,15,El Salvador,Calculator ∞ - Calculadora,Incpt.Mobis,Education,5.0,4.99,10,2024-12-30
365,16,El Salvador,iMatemáticas™ Pro,Antonio Giarrusso,Education,0.0,2.99,0,2024-12-30
366,17,El Salvador,Solar Walk：Guide Through Space,Vito Technology Inc.,Education,4.86,4.99,7,2024-12-30
367,18,El Salvador,Pocket Universe - Astronomy,John Kennedy,Education,5.0,2.99,1,2024-12-30
368,19,El Salvador,El Cuerpo Humano por Tinybop,Tinybop Inc.,Education,5.0,3.99,2,2024-12-30
369,20,El Salvador,BRIO World: Ferrocarril,Filimundus AB,Education,0.0,4.99,0,2024-12-30
370,21,El Salvador,Teach Your Monster to Read,Teach Your Monster,Education,4.0,8.99,3,2024-12-30
371,22,El Salvador,Wolfram Multivariable Calculus Course Assistant,Wolfram Group LLC,Education,0.0,4.99,0,2024-12-30
372,23,El Salvador,Elmo Calls,Sesame Workshop (Apps),Education,0.0,1.99,0,2024-12-30
373,24,El Salvador,Prepware Instrument Pilot,ASA,Education,5.0,9.99,1,2024-12-30
374,25,El Salvador,Verbos en Inglés (Más),Ian Tipton,Education,5.0,1.99,1,2024-12-30
375,1,El Salvador,Ingles Fonetica maestro 1,winlink co. ltd.,Education,0.0,0.99,0,2024-12-31
376,2,El Salvador,SkyView®,Terminal Eleven LLC,Education,5.0,2.99,3,2024-12-31
377,3,El Salvador,Prepware Aviation Maintenance,ASA,Education,5.0,9.99,3,2024-12-31
378,4,El Salvador,Jolly Phonics Letter Sounds,Jolly Learning,Education,0.0,4.99,0,2024-12-31
379,5,El Salvador,Star Walk 2 - Star Gazer Guide,Vito Technology Inc.,Education,4.81,2.99,26,2024-12-31
380,6,El Salvador,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,0.0,24.99,0,2024-12-31
381,7,El Salvador,Toca Hair Salon 2,Toca Boca AB,Education,4.67,3.99,3,2024-12-31
382,8,El Salvador,Santa Biblia Ver: Reina Valera,清芳 张,Education,5.0,2.99,1,2024-12-31
383,9,El Salvador,Prepware Commercial Pilot,ASA,Education,0.0,9.99,0,2024-12-31
384,10,El Salvador,La Lonchera Preescolar De Milo,THUP Games,Education,0.0,1.99,0,2024-12-31
385,11,El Salvador,Prepware ATP,ASA,Education,5.0,9.99,1,2024-12-31
386,12,El Salvador,Toca Hair Salon 3,Toca Boca AB,Education,0.0,4.99,0,2024-12-31
387,13,El Salvador,Wolfram Calculus Course Assistant,Wolfram Group LLC,Education,0.0,3.99,0,2024-12-31
388,14,El Salvador,Calculator ∞ - Calculadora,Incpt.Mobis,Education,5.0,4.99,10,2024-12-31
389,15,El Salvador,iMatemáticas™ Pro,Antonio Giarrusso,Education,0.0,2.99,0,2024-12-31
390,16,El Salvador,Solar Walk：Guide Through Space,Vito Technology Inc.,Education,4.86,4.99,7,2024-12-31
391,17,El Salvador,Pocket Universe - Astronomy,John Kennedy,Education,5.0,2.99,1,2024-12-31
392,18,El Salvador,El Cuerpo Humano por Tinybop,Tinybop Inc.,Education,5.0,3.99,2,2024-12-31
393,19,El Salvador,Ruso para niños idioma Pro,Alisa Potapova,Education,0.0,1.99,0,2024-12-31
394,20,El Salvador,Teach Your Monster to Read,Teach Your Monster,Education,4.0,8.99,3,2024-12-31
395,21,El Salvador,Wolfram Multivariable Calculus Course Assistant,Wolfram Group LLC,Education,0.0,4.99,0,2024-12-31
396,22,El Salvador,Elmo Calls,Sesame Workshop (Apps),Education,0.0,1.99,0,2024-12-31
397,23,El Salvador,Prepware Instrument Pilot,ASA,Education,5.0,9.99,1,2024-12-31
398,24,El Salvador,Verbos en Inglés (Más),Ian Tipton,Education,5.0,1.99,1,2024-12-31
399,25,El Salvador,BRIO World: Ferrocarril,Filimundus AB,Education,0.0,4.99,0,2024-12-31
400,1,Finland,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,1.99,1,2024-12-30
401,2,Finland,Merge Watermelon for watch,活鹏 麦,Entertainment,4.0,0.99,1,2024-12-30
402,3,Finland,GSE SMART IPTV PRO,droidvision,Entertainment,3.36,2.99,11,2024-12-30
403,4,Finland,Pocket God,Bolt Creative,Entertainment,4.75,0.99,4,2024-12-30
404,5,Finland,iSTB,Nihal Ahmed,Entertainment,5.0,17.99,2,2024-12-30
405,6,Finland,Roald Dahl's House of Twits,Penguin Books,Entertainment,1.0,1.99,1,2024-12-30
406,7,Finland,Tivimax IPTV Player (Premium),AFIFA CHAUHDARY,Entertainment,0.0,22.99,0,2024-12-30
407,8,Finland,Universe Splitter,Aerfish LLC,Entertainment,5.0,1.99,4,2024-12-30
408,9,Finland,Shorts Blocker for YouTube,Yevhen Tretiakov,Entertainment,5.0,0.99,1,2024-12-30
409,10,Finland,TerraCrest4,Ivan Cerra de Castro,Entertainment,0.0,1.99,0,2024-12-30
410,11,Finland,Akinator VIP,Elokence,Entertainment,4.4,3.99,10,2024-12-30
411,12,Finland,EyeTV,"SHENZHEN GENIATECH INC.,LTD",Entertainment,4.0,5.99,1,2024-12-30
412,13,Finland,VLC Remote Pro!,Hobbyist Software Limited,Entertainment,4.83,22.99,6,2024-12-30
413,14,Finland,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,4.71,8.99,7,2024-12-30
414,15,Finland,Blower,Qneo,Entertainment,4.63,1.99,8,2024-12-30
415,16,Finland,iFart - Fart Sounds App,"InfoMedia, Inc.",Entertainment,2.0,1.99,1,2024-12-30
416,17,Finland,Oldify - Old Face App,Apptly LLC,Entertainment,4.38,0.99,13,2024-12-30
417,18,Finland,Vesiputous - Juomapeli,Oval Software Oy,Entertainment,2.83,1.99,18,2024-12-30
418,19,Finland,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,4.0,1.99,5,2024-12-30
419,20,Finland,GoodPlayer,"Wuhan TrustComputing IT Co., Ltd.",Entertainment,2.0,2.99,2,2024-12-30
420,21,Finland,1500 Ilmaista soittoääntä - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,2.33,0.99,3,2024-12-30
421,22,Finland,Hue Disco,iMakeStuff,Entertainment,0.0,5.99,0,2024-12-30
422,23,Finland,Toca Hair Salon Me,Toca Boca AB,Entertainment,3.5,5.99,12,2024-12-30
423,24,Finland,Baldify - Go Bald,Apptly LLC,Entertainment,3.67,0.99,3,2024-12-30
424,25,Finland,Animation Creator,miSoft,Entertainment,4.25,1.99,4,2024-12-30
425,1,Finland,Merge Watermelon for watch,活鹏 麦,Entertainment,4.0,0.99,1,2024-12-31
426,2,Finland,Noppaa Pro,Lukas Lubbe,Entertainment,4.75,1.99,4,2024-12-31
427,3,Finland,Imoji,Imoji,Entertainment,3.0,0.99,3,2024-12-31
428,4,Finland,New Year Countdown,"JS Digital Productions, Inc.",Entertainment,0.0,0.99,0,2024-12-31
429,5,Finland,Strange Planet Stickers,"KED, LLC",Entertainment,5.0,1.99,1,2024-12-31
430,6,Finland,Human Benchmarks - Brain Test,爽 朱,Entertainment,0.0,0.99,0,2024-12-31
431,7,Finland,SP Music Box,Haunted Scotland Investigates LTD,Entertainment,0.0,2.99,0,2024-12-31
432,8,Finland,GSE SMART IPTV PRO,droidvision,Entertainment,3.36,2.99,11,2024-12-31
433,9,Finland,Pocket God,Bolt Creative,Entertainment,4.75,0.99,4,2024-12-31
434,10,Finland,iSTB,Nihal Ahmed,Entertainment,5.0,17.99,2,2024-12-31
435,11,Finland,Roald Dahl's House of Twits,Penguin Books,Entertainment,1.0,1.99,1,2024-12-31
436,12,Finland,Tivimax IPTV Player (Premium),AFIFA CHAUHDARY,Entertainment,0.0,22.99,0,2024-12-31
437,13,Finland,Universe Splitter,Aerfish LLC,Entertainment,5.0,1.99,4,2024-12-31
438,14,Finland,Shorts Blocker for YouTube,Yevhen Tretiakov,Entertainment,5.0,0.99,1,2024-12-31
439,15,Finland,Akinator VIP,Elokence,Entertainment,4.4,3.99,10,2024-12-31
440,16,Finland,EyeTV,"SHENZHEN GENIATECH INC.,LTD",Entertainment,4.0,5.99,1,2024-12-31
441,17,Finland,VLC Remote Pro!,Hobbyist Software Limited,Entertainment,4.83,22.99,6,2024-12-31
442,18,Finland,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,4.71,8.99,7,2024-12-31
443,19,Finland,Blower,Qneo,Entertainment,4.63,1.99,8,2024-12-31
444,20,Finland,iFart - Fart Sounds App,"InfoMedia, Inc.",Entertainment,2.0,1.99,1,2024-12-31
445,21,Finland,Oldify - Old Face App,Apptly LLC,Entertainment,4.38,0.99,13,2024-12-31
446,22,Finland,Vesiputous - Juomapeli,Oval Software Oy,Entertainment,2.83,1.99,18,2024-12-31
447,23,Finland,Youtify + for Spotify Premium,"KISSAPP, S.L.",Entertainment,4.0,1.99,5,2024-12-31
448,24,Finland,GoodPlayer,"Wuhan TrustComputing IT Co., Ltd.",Entertainment,2.0,2.99,2,2024-12-31
449,25,Finland,1500 Ilmaista soittoääntä - Best iPhone Ringtones,Mobgen Apps Inc,Entertainment,2.33,0.99,3,2024-12-31
450,1,Finland,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.0,29.99,19,2024-12-30
451,2,Finland,Kellonen,Planet Jone,Education,5.0,3.99,10,2024-12-30
452,3,Finland,Star Walk 2 - Tähtitiede opas,Vito Technology Inc.,Education,4.41,2.99,239,2024-12-30
453,4,Finland,Mensa Brain Test,Barnstorm Games,Education,4.0,1.99,5,2024-12-30
454,5,Finland,Hygieniavisa,Thomas Nylund,Education,4.43,0.99,7,2024-12-30
455,6,Finland,GraphoGame: Learn to read,Grapho Group Oy,Education,5.0,2.99,4,2024-12-30
456,7,Finland,Numberblocks: Hide and Seek,Blue-Zoo,Education,0.0,2.99,0,2024-12-30
457,8,Finland,How to Draw Tattoo Pro,Gorasiya Vishal Nanjibhai,Education,0.0,1.99,0,2024-12-30
458,9,Finland,How to Draw Tattoos Easily,Gorasiya Vishal Nanjibhai,Education,0.0,1.99,0,2024-12-30
459,10,Finland,Metsästysvisa,Thomas Nylund,Education,4.63,1.99,51,2024-12-30
460,11,Finland,Matikkakunkku: Kello,Oddrobo Software AB,Education,4.06,3.99,31,2024-12-30
461,12,Finland,BRIO World - Railway,Filimundus AB,Education,4.25,5.99,12,2024-12-30
462,13,Finland,SignitForward,Filimundus AB,Education,2.25,2.99,4,2024-12-30
463,14,Finland,Biili henkilöauton teoriakoe,Jari Korpela,Education,5.0,3.99,1,2024-12-30
464,15,Finland,Pettson's Inventions Deluxe,Filimundus AB,Education,4.67,6.99,3,2024-12-30
465,16,Finland,Полиглот - Английские артикли,Axidep LLC,Education,5.0,0.99,1,2024-12-30
466,17,Finland,ParseIt! Hebrew Helper,Nicholas Lamme,Education,0.0,3.99,0,2024-12-30
467,18,Finland,Action Words,Innovative Mobile Apps,Education,5.0,0.99,1,2024-12-30
468,19,Finland,한국의 새 Pro,LG Evergreen Foundation,Education,0.0,9.99,0,2024-12-30
469,20,Finland,SkyView®,Terminal Eleven LLC,Education,4.68,2.99,19,2024-12-30
470,21,Finland,Caterpillar Creative Play,StoryToys Limited,Education,5.0,3.99,13,2024-12-30
471,22,Finland,Alphablocks: How to Write,Blue-Zoo,Education,0.0,3.99,0,2024-12-30
472,23,Finland,معجم المعاني انجليزي عربي+,atef sharia,Education,0.0,1.99,0,2024-12-30
473,24,Finland,"Ranskan Pro: sanakirja, tentit",Dmitry Zaika,Education,5.0,3.99,3,2024-12-30
474,25,Finland,Toca Hair Salon 3,Toca Boca AB,Education,4.31,5.99,16,2024-12-30
475,1,Finland,SkyView®,Terminal Eleven LLC,Education,4.68,2.99,19,2024-12-31
476,2,Finland,Star Walk 2 - Tähtitiede opas,Vito Technology Inc.,Education,4.41,2.99,239,2024-12-31
477,3,Finland,Metsästysvisa,Thomas Nylund,Education,4.63,1.99,51,2024-12-31
478,4,Finland,Babblarna,Filimundus AB,Education,0.0,2.99,0,2024-12-31
479,5,Finland,Monster Physics®,"Freecloud Design, Inc.",Education,0.0,1.99,0,2024-12-31
480,6,Finland,Flat Earth Pro,Othman Alzahrani,Education,5.0,3.99,2,2024-12-31
481,7,Finland,Coloring Fun with Fox & Sheep,Fox and Sheep GmbH,Education,4.6,4.99,5,2024-12-31
482,8,Finland,AnkiMobile Flashcards,Ankitects Pty Ltd,Education,4.0,29.99,19,2024-12-31
483,9,Finland,Kellonen,Planet Jone,Education,5.0,3.99,10,2024-12-31
484,10,Finland,Mensa Brain Test,Barnstorm Games,Education,4.0,1.99,5,2024-12-31
485,11,Finland,Hygieniavisa,Thomas Nylund,Education,4.43,0.99,7,2024-12-31
486,12,Finland,GraphoGame: Learn to read,Grapho Group Oy,Education,5.0,2.99,4,2024-12-31
487,13,Finland,Aptitude Test Trainer,Seliant ApS,Education,0.0,6.99,0,2024-12-31
488,14,Finland,Numberblocks: Hide and Seek,Blue-Zoo,Education,0.0,2.99,0,2024-12-31
489,15,Finland,How to Draw Tattoo Pro,Gorasiya Vishal Nanjibhai,Education,0.0,1.99,0,2024-12-31
490,16,Finland,How to Draw Tattoos Easily,Gorasiya Vishal Nanjibhai,Education,0.0,1.99,0,2024-12-31
491,17,Finland,Matikkakunkku: Kello,Oddrobo Software AB,Education,4.06,3.99,31,2024-12-31
492,18,Finland,SignitForward,Filimundus AB,Education,2.25,2.99,4,2024-12-31
493,19,Finland,BRIO World - Railway,Filimundus AB,Education,4.25,5.99,12,2024-12-31
494,20,Finland,Biili henkilöauton teoriakoe,Jari Korpela,Education,5.0,3.99,1,2024-12-31
495,21,Finland,Pettson's Inventions Deluxe,Filimundus AB,Education,4.67,6.99,3,2024-12-31
496,22,Finland,Полиглот - Английские артикли,Axidep LLC,Education,5.0,0.99,1,2024-12-31
497,23,Finland,ParseIt! Hebrew Helper,Nicholas Lamme,Education,0.0,3.99,0,2024-12-31
498,24,Finland,Action Words,Innovative Mobile Apps,Education,5.0,0.99,1,2024-12-31
499,25,Finland,한국의 새 Pro,LG Evergreen Foundation,Education,0.0,9.99,0,2024-12-31
500,1,Ghana,Play: Save Videos Watch Later,Loop Apps LTDA,Entertainment,0.0,3.99,0,2024-12-30
501,2,Ghana,VLC Streamer Pro,Hobbyist Software Limited,Entertainment,3.0,9.99,1,2024-12-30
502,3,Ghana,737 Flight Simulator,Justyna Zablocka,Entertainment,5.0,1.99,1,2024-12-30
503,4,Ghana,AVPlayer,EPLAYWORKS,Entertainment,0.0,3.99,0,2024-12-30
504,5,Ghana,MuvaMoji by Amber Rose,"AppMoji, Inc.",Entertainment,5.0,1.99,1,2024-12-30
505,6,Ghana,OPlayer - video player,"Suzhou Totoro Network Technology Co., Ltd.",Entertainment,5.0,3.99,1,2024-12-30
506,7,Ghana,Pimp up for WhatsApp,Jan-Niklas FREUNDT,Entertainment,0.0,0.99,0,2024-12-30
507,8,Ghana,Kiss Asian,Quynh Dau,Entertainment,3.0,3.99,1,2024-12-30
508,9,Ghana,Beardify - Beard Photo Booth,Apptly LLC,Entertainment,0.0,0.99,0,2024-12-30
509,10,Ghana,Bitcoin Miner CPU (BTC) Gold,Kathleen Gallagher Mody,Entertainment,5.0,5.99,1,2024-12-30
510,11,Ghana,Strange Planet Stickers,"KED, LLC",Entertainment,0.0,1.99,0,2024-12-30
511,12,Ghana,Myasian TV,Quynh Dau,Entertainment,0.0,1.99,0,2024-12-30
